X1,mgi_symbol,transcript_biotype,P2_Roska,P4_Roska,P6_Roska,P10_Roska,P2_KO,P4_KO,P6_KO,P10_KO
ENSMUSG00000057614,Gnai1,protein_coding,4.874857556766826,5.3452103399726125,4.892506518109966,4.385991214511537,3.75628676517149,3.1193646381652544,3.0298820370830764,2.469543050819005
ENSMUSG00000057716,Tmem178b,protein_coding,7.508631448779119,7.71563996115565,7.2103778582759706,6.742598433352259,3.757346325768014,5.022706111018668,4.583553817671675,3.8072439172210855
ENSMUSG00000057778,Cyb5d2,protein_coding,4.516711412565577,4.51207542656718,4.736194043676028,4.717763580930899,2.160781537080583,3.1982678096688915,2.9133793204244136,3.0771392071782016
ENSMUSG00000057894,Zfp329,protein_coding,7.2423925035255445,7.241486919240696,7.281848255412586,7.257936422446581,4.924616868506807,6.081988116130352,5.245717211243602,5.449004250533073
ENSMUSG00000057914,Cacnb2,protein_coding,5.759094762515166,4.6552650020502595,6.735984191755811,8.03105163572612,1.9751855582114661,2.14499163242844,3.101585175215403,5.156699682067165
ENSMUSG00000058006,Mdn1,protein_coding,7.352003553484253,7.303442405897864,7.259735770555326,7.138046022517448,4.471214605524479,6.366227888886712,5.441785697364671,4.907988821735371
ENSMUSG00000058093,Zfp729b,protein_coding,4.043470155708372,3.682550929920901,3.9219573527031013,3.8143209821984776,1.6268881771241424,3.7940736477377985,2.015524947937329,2.512784600190289
ENSMUSG00000058153,Sez6l,protein_coding,4.5599787163896925,5.635369734062376,2.5871829574997145,1.6025007908658384,3.475226815828457,2.1478769778467464,2.2074979613216894,1.4201680383238058
ENSMUSG00000058192,Zfp846,protein_coding,5.142607862468985,5.296158410588711,4.881238928570724,4.927314407429688,3.173910004796285,4.252894582618506,3.9134786219052002,3.8386983291901666
ENSMUSG00000058290,Espl1,protein_coding,3.3395160695034045,3.3451037042289933,3.801593825870908,4.6631551828035676,4.407133978185862,3.8822329222685763,2.401473906608071,2.8433119922504453
ENSMUSG00000058402,Zfp420,protein_coding,4.498440313202562,4.3658312370507915,4.9234458746566645,4.888091776850563,1.834029366852292,4.054097843867615,2.904335850403435,3.356973285160018
ENSMUSG00000058446,Znrf2,protein_coding,6.28603909858303,6.3109033256383755,6.1649260151232905,6.39843842063356,3.510587759929303,4.340403557030789,3.5265806303398475,3.519847806576011
ENSMUSG00000058656,Samd12,protein_coding,1.388341400287664,2.7630629189609324,0.62873815932073,1.4953623837718784,0,0.16214159151632365,0,0.3012101466802749
ENSMUSG00000058690,Ccser2,protein_coding,6.911649307723894,7.067947300319908,6.848810850116223,6.759237559544073,4.849605537844866,5.827900147810773,4.938831484375446,4.966978107419957
ENSMUSG00000058761,Rnf169,protein_coding,6.63338939760952,6.444247997993516,6.594913090444938,6.32641751159783,4.470568701815252,5.135062049926754,4.8134054956569505,4.7921842970872595
ENSMUSG00000058975,Kcnc1,protein_coding,4.5478308122739195,5.004652246793473,3.906881727536093,3.676527810777704,2.3748587502472387,3.785125546888565,3.5892142241648664,2.8142625874041616
ENSMUSG00000059022,Kcp,protein_coding,5.067863881334854,5.155886964469389,4.168563309041292,4.227395037203906,1.1907142674139066,2.022844522711822,2.098181457205135,1.9303938920869914
ENSMUSG00000059434,Gckr,protein_coding,5.701130526245008,3.1623860687857954,6.7690110133348655,9.074473791209522,0.7932275456714809,1.2908520105700207,3.554366287686573,6.025967079025118
ENSMUSG00000059474,Mbtd1,protein_coding,7.9786103903738965,8.18267753853798,7.8685504453405155,7.401328314240275,5.880536480349302,7.078127026066742,5.628935242197067,4.740088654538124
ENSMUSG00000059475,Zfp426,protein_coding,6.431128282869053,6.611420297964677,6.520743665372395,6.429797210839437,4.068994609690165,5.254515517856861,4.40499724936965,4.217328533495331
ENSMUSG00000059493,Nhs,protein_coding,5.409898130143377,5.688430544958947,5.664898543111421,5.336032463581859,2.9475991823417913,4.048416432245439,2.730437518682511,2.9839298683238247
ENSMUSG00000059534,Uqcr10,protein_coding,6.681182361868583,6.261253202881734,7.277898288694451,7.4613608665151165,5.6953951052700456,4.41000933402255,4.725405166569035,5.342091442053869
ENSMUSG00000059669,Taf1b,protein_coding,4.228920908387489,4.277033916802871,4.386749642036036,4.260258485069286,2.235726124394825,3.7711056066263193,3.2798658784695998,3.4854347275969344
ENSMUSG00000059674,Cdh24,protein_coding,1.943952903004737,2.5986481944129207,2.6803993876454886,2.9639720763004322,3.3959021046282487,2.3848459609957278,1.9127234690111818,1.4201680383238058
ENSMUSG00000059708,Akap17b,protein_coding,5.275092335490131,5.022938421169494,5.373991166222261,5.661738011914541,2.8575265293389154,3.7722747213268844,3.6565112393077692,3.519847806576011
ENSMUSG00000059713,Rcan3,protein_coding,6.227181333723012,6.0231269429448595,6.3823058480820185,6.954482338102043,2.890113247028598,4.4308829079485434,4.51546301623662,5.035458745772956
ENSMUSG00000059834,Sclt1,protein_coding,5.788395270734927,5.808988452734322,5.918460196777173,5.782609115201419,4.502887377190674,4.4594628726095715,3.2641335848004593,2.585692895530442
ENSMUSG00000059857,Ntng1,protein_coding,3.8666684406117606,4.679632396906963,0.8914171436739627,2.8686743124860388,1.1374198088798864,0.9756376551757556,0.902000917460444,1.4063760101348013
ENSMUSG00000059921,Unc5c,protein_coding,4.774643293606359,5.525583759686165,4.240367196974741,4.7119155163423185,1.0119504102913135,3.2431297533732315,2.758550436007947,2.1967679031716347
ENSMUSG00000059974,Ntm,protein_coding,7.758726043947972,7.802362485299295,7.937408514855519,7.882964368234027,4.498877575582906,5.083760063815701,5.491216929318688,6.787578466494073
ENSMUSG00000060206,Zfp462,protein_coding,8.64766453070397,8.539709411949543,8.55847530012004,8.481236667900289,6.238513137472202,6.9535886942486345,6.801167196951632,6.76889401999452
ENSMUSG00000060240,Cend1,protein_coding,3.868354720223267,4.9949783484226975,1.9651034864095684,3.1271220683700363,2.091103511283605,1.5534755154469428,1.6135258103898098,2.853512894050171
ENSMUSG00000060336,Zfp937,protein_coding,2.818826286528206,2.5919180342387986,2.3134695259904885,2.270696412441863,0,2.0052601012115643,1.4044316340660172,0
ENSMUSG00000060510,Zfp266,protein_coding,7.793862147237005,7.905085224171903,7.972447844624815,7.800948106181022,6.076357913711531,6.802709007102293,5.846279438588901,5.453522489308879
ENSMUSG00000060534,Dcc,protein_coding,5.039867031246211,5.713751547388264,4.788712077807114,3.2791359996111606,2.5722572558838923,3.669072556690196,2.2535706703364307,1.521126810925543
ENSMUSG00000060568,Fam78b,protein_coding,7.346588661294574,7.389301318212441,7.234764494711682,7.357104500590144,4.339678862190479,4.727647589589526,4.86266253714882,4.479817914118994
ENSMUSG00000060579,Fhit,protein_coding,2.054881945175209,1.9333858708538005,2.1549383508559816,3.0471950599402544,0,1.6786779134906815,1.3139536847752007,1.9495411004127898
ENSMUSG00000060678,Hist1h4c,protein_coding,1.7267798798501448,2.1763781991591076,1.7983992940602342,2.269262404782981,0.45045749053476325,0,0.1984236170271395,0.3012101466802749
ENSMUSG00000060681,Slc9a6,protein_coding,6.7326560344102075,6.650317716496516,6.635991617380545,6.476697260803049,4.4398600600834195,5.5067045650926065,4.985647211348383,4.866588603585298
ENSMUSG00000060733,Ipmk,protein_coding,7.931781372714437,7.358546866427426,8.014154654506529,8.181460901071677,5.938318653801703,6.3768216073748745,6.442684704474438,7.0716816879481685
ENSMUSG00000060890,Arr3,protein_coding,8.05001814867034,6.328526422247396,8.918844607183553,10.398077035573458,2.0944612732446477,2.7380804050877052,4.071247259298299,7.097259011856945
ENSMUSG00000060935,Tmem263,protein_coding,6.380604198715576,6.19246557874193,6.29222012060283,6.060795657293606,4.079299128493709,4.642043092453273,4.239969388919558,4.396644342759084
ENSMUSG00000060988,Galnt13,protein_coding,8.297049831998779,8.458435399049533,8.2303183375284,7.730725570861107,5.780714756063577,6.346304932235641,5.343525980329121,5.826362538745026
ENSMUSG00000061143,Maml3,protein_coding,6.1397377865933604,5.82492397645621,5.630112698035828,5.3842756865211125,3.94326409407791,4.320086322558532,3.83371086143816,3.9378446870005135
ENSMUSG00000061175,Fnip2,protein_coding,5.572488226576496,5.280826512361711,5.2872119370518975,5.611108718871982,3.3213895569139185,4.225763900902427,4.410498149305896,4.715499788384051
ENSMUSG00000061371,Zfp873,protein_coding,4.506536000452087,4.74271499329675,4.277398545983822,4.010938618973638,3.5118439604481035,3.812369088577248,2.3178980407811096,2.275647975299736
ENSMUSG00000061411,Nol4l,protein_coding,8.965311425503787,8.938148992389484,9.067587330539615,8.861987676799307,6.825422444458728,6.8997275015391075,6.939190635676044,7.300572996792714
ENSMUSG00000061436,Hipk2,protein_coding,6.995492877398254,7.169705594240898,6.882064695634356,6.879028651439316,3.940673772763381,5.647745222406139,5.125637784138689,3.879499729800819
ENSMUSG00000061482,Hist1h4d,protein_coding,5.376410395405359,6.138325870836857,5.344504481100554,5.2051568207628005,0.2427387716736093,0,0.40438134217526406,0
ENSMUSG00000061578,Ksr2,protein_coding,4.849664602986171,4.918527051054302,4.234489019737447,4.166917162528086,1.5020084880710898,1.590256790278163,2.5497933333340694,3.21594521305528
ENSMUSG00000061601,Pclo,protein_coding,9.94618897372965,9.945125266585254,9.750072069526517,9.730134667036355,5.989469310834447,6.583718857887518,7.403545025481899,8.333930001040198
ENSMUSG00000061603,Akap6,protein_coding,4.37419563921668,5.500798518772953,4.242592676487168,4.680562575336293,1.4736194323497844,2.7673319263630143,2.098449523098841,2.5917991729272685
ENSMUSG00000061665,Cd2ap,protein_coding,6.361856746835838,6.381679675595205,6.154236634497907,6.2699601260754605,4.079959452618359,5.320117526156623,4.288537569680452,4.232295869759944
ENSMUSG00000061762,Tac1,protein_coding,2.116781914580716,2.4089604677441123,2.551220218993382,2.6958977173217833,1.429960108770852,0.440251393402064,0.4977477205133774,0
ENSMUSG00000061859,Patj,protein_coding,5.192518282833887,4.855453845723124,5.146997291422899,5.2478277698358164,2.626647285284039,3.2387383450110105,3.659584717991224,3.6556767476896277
ENSMUSG00000061911,Myt1l,protein_coding,4.177001158410483,6.297649574371256,3.004035256194021,1.8170769975616554,2.5383935070493084,2.9616087277167864,2.7490018759893715,2.6433822012476407
ENSMUSG00000062198,2700097O09Rik,protein_coding,4.844572880557625,4.841705076416247,4.737070375313281,4.830981939398958,1.1731672913412736,3.7315150808953716,3.641291504641566,3.4735174093642396
ENSMUSG00000062257,Opcml,protein_coding,3.981022135659048,5.288609378557995,2.30338119513388,1.428073115082131,1.6978195873001576,1.4477222296073315,1.6277756425835102,0.7625891761277261
ENSMUSG00000062376,Borcs7,protein_coding,4.581157143532849,4.4078882517006734,5.251076308926814,4.8686895768990714,3.338336915277752,3.8928579849875877,3.2470729572658015,4.090825775072698
ENSMUSG00000062515,Fabp4,protein_coding,3.022086732760815,2.2370316520860944,3.7238041370423534,5.142684826384925,1.3021108037388287,1.6361724213666395,1.5999624190146096,2.0426989819207466
ENSMUSG00000062519,Zfp398,protein_coding,5.9524460159497465,5.985173769229488,5.8180777374383545,5.9756746435851,2.221795150103297,4.305871979145248,3.69314645232444,3.649835473343659
ENSMUSG00000062619,2310039H08Rik,protein_coding,3.74856489192874,3.409895358142456,4.196184798619318,4.660394986160124,2.685263946754965,2.405632148570774,2.266268036806032,0.784080642135735
ENSMUSG00000062627,Mysm1,protein_coding,6.955680265527021,7.07234037079287,6.966202999861417,6.698419578233126,4.55001111072399,5.881969350294102,5.287079688445342,5.0624840589269
ENSMUSG00000062797,Hikeshi,protein_coding,5.5446360205882135,5.4910799510132255,5.664508116353287,5.57821940259183,3.5370320525786534,4.362183162176153,4.004524048241986,3.6109230750885244
ENSMUSG00000063021,Hist1h2ak,protein_coding,1.6738306614631873,2.17284989521431,0.8601707598872917,0.39690050931293575,0,0,0,0
ENSMUSG00000063047,Zfp780b,protein_coding,3.1919629951534687,3.142659207848136,3.1972371660527283,2.886483184666752,1.7886584204412488,2.8562113153268163,1.1229114789513213,0.3160397585807193
ENSMUSG00000063077,Kif1b,protein_coding,9.791558935106314,9.824950213468592,9.714461394659821,9.859930490328152,7.624834286047462,8.538729328443482,8.236762920742153,8.12317744181915
ENSMUSG00000063108,Zfp26,protein_coding,7.293425475938851,7.181664490427593,7.012001535786886,6.81180487956863,4.158304068349095,5.69218836610752,4.383036661591447,4.03087987981204
ENSMUSG00000063142,Kcnma1,protein_coding,7.1204038678405714,6.846388863213087,7.519711089131912,8.403967198494016,2.971348327816577,3.475929896608715,4.641144763624949,3.769392586480563
ENSMUSG00000063317,Usp31,protein_coding,6.951063326549585,7.120287585064676,7.086193678122473,7.409882022283765,3.538265446706192,5.40247178143933,4.613112793974887,4.942414091714452
ENSMUSG00000063362,Alg11,protein_coding,6.826009967343635,6.742914025447783,6.798415153467573,6.719141908524595,4.401493772008782,4.768340095813918,4.293757618222636,4.778706376572219
ENSMUSG00000063430,Wscd2,protein_coding,4.660183117315291,4.660921226655044,3.5460162176793744,3.4726768042591805,4.041986130987726,2.777726472711073,4.261922111329881,5.3874266933478925
ENSMUSG00000063450,Syne2,protein_coding,9.180452545450947,9.189181174190686,9.236097256787714,9.0362169131156,6.620704840501832,7.393069233861296,6.982106360924696,6.797723643665458
ENSMUSG00000063455,D630045J12Rik,protein_coding,7.760303333523202,7.6000794239153695,7.8851132188553565,8.236807355867462,4.982030611297937,5.189335212343104,5.292266747432001,5.913983119930292
ENSMUSG00000063531,Sema3e,protein_coding,3.2125330773643217,4.034315542296858,1.090134627814744,0.9226382063437988,0,1.2793898484739314,1.4908710356496195,1.1535088002670788
ENSMUSG00000063568,Jazf1,protein_coding,4.600186414546526,5.147903535466645,5.026724572670301,4.523650465926045,3.5222763619230384,2.770961072342541,3.56272345563191,3.263076564359905
ENSMUSG00000063626,Unc5d,protein_coding,4.429375730898625,4.146835925528837,4.9316113192075886,5.4182861426205795,0.6319985107225746,2.1086263386288855,2.73755251245454,3.871992633799666
ENSMUSG00000063632,Sox11,protein_coding,7.41062502784259,7.993439623634812,5.288247829114934,2.3694699317172154,5.244301618627645,5.2513542014349515,2.704001539743225,1.9352045704363448
ENSMUSG00000063663,Brwd3,protein_coding,6.58188995684161,6.627797992988713,6.716808229377913,6.753635489919133,4.534152387377875,5.580500494641588,4.5290579514721525,4.033980917717294
ENSMUSG00000063681,Crb1,protein_coding,7.518273756732604,7.161423214604099,8.113135157538919,8.509688848047206,5.723273962439533,6.200508216793321,5.731137162066237,6.720768405877406
ENSMUSG00000063760,Rnf217,protein_coding,5.1825664147936505,5.332169329099102,5.173658143901702,5.536023864879988,2.8205833242513187,3.539089190926843,2.0879275088824274,2.6433822012476407
ENSMUSG00000063804,Lin28b,protein_coding,2.8748038199768438,3.0086655581995267,2.297845659607988,2.0638847160981655,0,0.734559268582259,0.21631282996283926,0.5502654288601128
ENSMUSG00000063810,Alms1,protein_coding,7.636073808008212,7.925531867570717,7.756199955476851,7.6775354353297836,5.153796134816204,6.102553868177774,4.9415086142558975,4.554553981702012
ENSMUSG00000063856,Gpx1,protein_coding,6.2723455801281105,5.8320713360868,6.045179782627698,6.070491891443321,4.380086208704043,4.447658618217902,4.177921810667933,4.045413549761196
ENSMUSG00000063873,Slc24a3,protein_coding,4.6155482740624265,5.206381458246619,3.118046703053199,2.775359191361493,2.011581470009719,3.549964228901039,4.188828522382305,3.6603868075325376
ENSMUSG00000063894,Zkscan8,protein_coding,6.928575883925408,6.9274001487760914,7.210110272019475,7.230629532046184,4.93756293608595,6.111874124221237,5.067928083037321,5.15038506196773
ENSMUSG00000063953,Amd2,protein_coding,1.3821220112413701,1.1942775929663423,1.238763031115298,1.2853637388052326,0,0,0,0
ENSMUSG00000063972,Nr6a1,protein_coding,6.157570170632579,6.142631119007429,6.540060701065385,7.2926261153898055,4.867827486856575,4.244034182107096,3.8841355844228227,4.457859353561254
ENSMUSG00000064115,Cadm2,protein_coding,9.111933679530146,9.139071908698288,9.312325725876507,9.64411949323262,5.905511351527605,6.655165181239232,5.908413470499917,6.3988036292792625
ENSMUSG00000064127,Med14,protein_coding,7.52572052959876,7.434780595446341,7.7149895692335795,7.672534810964828,5.230835072214591,5.654242446019534,4.89932832063682,5.158243530439652
ENSMUSG00000064138,Fam172a,protein_coding,5.707705412572752,5.704820714501433,5.898780961167025,5.785522579543564,4.055553572128756,4.969156959688454,3.511623310172748,3.470206613838337
ENSMUSG00000064225,Paqr9,protein_coding,6.173429062655633,6.074641198629642,6.856752598799378,6.369303139787919,1.0699911745448314,1.5589053768877916,2.5648653483785084,3.3312230369102775
ENSMUSG00000064329,Scn1a,protein_coding,4.204435375528542,5.06592946855547,1.5148103602320964,1.148964251638765,0.2427387716736093,1.976950745318168,1.4598162962937993,0.784080642135735
ENSMUSG00000064330,Pde6h,protein_coding,9.747849284756638,8.84241448818453,10.479185068875982,11.22312048667111,5.704585138854262,5.981808874554094,6.307788902073787,7.981511772190859
ENSMUSG00000066026,Dhrs3,protein_coding,2.0073198818623137,1.667971172701373,3.474614240096585,4.4601509125029954,2.7652075746449905,2.098410896895166,1.429037871263206,2.208737031108686
ENSMUSG00000066152,Slc31a2,protein_coding,5.848054321622504,5.6909948935663,5.996881999155537,6.424695467091201,3.9039122899573395,4.644724943370935,5.121702490069518,5.970838000622884
ENSMUSG00000066324,Impad1,protein_coding,7.7560180229874724,7.832980380201536,7.622460842045624,7.496519607871957,4.677331743652895,6.053465843760187,4.758790457353904,4.840390240506679
ENSMUSG00000066442,Mthfs,protein_coding,3.3005865557969423,3.527810678528321,3.3932811019565237,3.243137300366895,0.2427387716736093,1.4815560885811527,0.9239396955336687,0
ENSMUSG00000066568,Lsm14a,protein_coding,9.309783795097449,9.109827605137431,9.538700853658867,9.469477428162518,7.20025815337619,7.535875392227763,7.4605463206837985,8.000603178055107
ENSMUSG00000066595,Flvcr1,protein_coding,4.422143680247668,4.7718607003159494,4.5713225123243575,4.962303282561446,2.2989012889102427,3.638636180663273,2.9086979868051386,3.349784940238191
ENSMUSG00000066798,Zbtb6,protein_coding,5.580416537625354,5.67070664457084,5.795529484261276,5.844577761352708,3.6851482821743327,4.584090788619572,3.555299685786205,3.7363724037468953
ENSMUSG00000067149,Jchain,protein_coding,4.251669363240996,3.320242030464534,4.95588145700214,6.765404888546181,0.7465338284773332,0.9290308577841421,0.6127083690895998,2.1427364473352126
ENSMUSG00000067220,Cnga1,protein_coding,5.358292155359292,3.961672393337058,6.2392383669645834,7.432393020981167,0.2427387716736093,0.4606931558059739,0.1984236170271395,0
ENSMUSG00000067242,Lgi1,protein_coding,2.8431681972767158,3.1089486954264993,3.1524555083200565,2.6201543775370166,2.3410015229848247,0.7714973703640534,0.902000917460444,1.1452285775561186
ENSMUSG00000067336,Bmpr2,protein_coding,9.067069413482761,9.065238155207853,9.143916002231192,8.98646335818727,4.915041723535289,6.478513382653493,5.4571724058911215,5.239800996212392
ENSMUSG00000067424,Zfp563,protein_coding,4.764211261152277,4.722398748551352,5.089871500128193,5.591367826122248,2.7652075746449905,3.603674997033749,3.173275043654648,2.69885309804242
ENSMUSG00000067722,BC003965,protein_coding,5.367646174708888,4.811094196597546,5.237046578462813,5.418876642241277,3.2686639135578237,4.175897238525821,3.6314237017961433,3.8885030937090046
ENSMUSG00000067847,Romo1,protein_coding,5.264171781452643,5.2077191212778695,5.807945775144971,5.679827824032462,4.0061621333239446,4.309497304988906,4.25594716027671,4.116717144417458
ENSMUSG00000067851,Arfgef1,protein_coding,8.900484758635066,8.641209443265728,9.113706476793135,9.337599156756065,6.28954752048099,7.1176529367867705,6.414343960168073,7.000328955100096
ENSMUSG00000067928,Zfp760,protein_coding,5.641717716183553,5.474238686816531,5.37767780965725,5.428739845899518,3.4965472151070656,4.8703448637554105,3.4603219807357446,3.725305361314594
ENSMUSG00000067942,Zfp160,protein_coding,5.220236010282842,5.302204444680363,5.438736259441136,5.447914992927867,3.8324897452493,4.968010479095082,3.18189088152772,3.309156336893603
ENSMUSG00000068134,Zfp120,protein_coding,3.8746499380390995,4.642224491573676,4.7171552738547256,4.226722284889944,3.4392685446592464,3.9441102982630576,2.79544309213822,2.637490833048249
ENSMUSG00000068205,Macrod2,protein_coding,5.555709595465946,5.753531449099146,5.5672660286851245,5.439373401235676,2.7257894264056577,4.216262913277755,3.600190591554846,3.656022364350693
ENSMUSG00000068250,Amn1,protein_coding,5.447440044799082,5.616736749785809,5.28429283696242,4.958590807058803,3.297293849981653,4.226275867359299,3.795793659371464,3.3533835897583404
ENSMUSG00000068284,Usf3,protein_coding,7.526566197494554,7.482756963170606,7.4504062513702065,7.6347573818708465,5.294869541233961,6.182159091035815,5.205855179016429,5.026336624582477
ENSMUSG00000068959,Zfp619,protein_coding,5.047250715302581,4.783049215314274,4.841453251948245,4.997616607113392,2.5831951329460776,4.148751101115895,3.2887143045597935,3.679488334033448
ENSMUSG00000068966,Zbtb34,protein_coding,7.7565096280926475,7.76803740251669,7.721616993773793,7.619204797500113,4.062718366218567,4.750126055474621,4.427142225270952,4.813397491623976
ENSMUSG00000069114,Zbtb10,protein_coding,7.453964639245771,7.473385667084387,7.210046718338189,6.71420276920135,4.877612649053984,5.339249481159537,4.369513332450011,4.384384433174903
ENSMUSG00000069170,Adgrv1,protein_coding,7.347671557940095,7.77068831462821,7.534836406884089,8.084983490603175,5.675403846566717,6.39316186745089,5.310791453671852,5.555101107604743
ENSMUSG00000069237,Fam8a1,protein_coding,7.262500755943611,7.4706724054675595,7.299166442495577,7.05641874589502,5.142253489816442,6.241350791778833,5.552907055908733,5.683224261478849
ENSMUSG00000069268,Hist1h2bf,protein_coding,1.401868083439139,1.4922787834722742,1.0212915320655853,0.4979054252488275,0,0,0.17923304006082363,0
ENSMUSG00000069273,Hist1h3e,protein_coding,1.9098324529784394,1.9436663327272483,1.3533497548468976,1.2239283490210298,0,0.24865801151453193,0,0
ENSMUSG00000069601,Ank3,protein_coding,8.616590118113539,9.07632580054276,8.211904203301302,7.874630730656436,6.325297244515234,7.04964105626163,6.952461855432747,6.301868576185461
ENSMUSG00000069769,Msi2,protein_coding,8.469835953284367,8.60912639248402,8.534397182396637,8.7771947239247,5.895086266473429,6.750313969226058,6.532164523610412,6.79544976133799
ENSMUSG00000070354,Evi2,protein_coding,3.600855934592357,2.8248275931194127,3.1183521547768662,3.7867251637088186,0.2427387716736093,0.6672960228103432,1.112268356553962,1.759339270965415
ENSMUSG00000070407,Hs3st3b1,protein_coding,7.213281254232734,6.729020571525009,7.583853860845002,7.501915761672875,4.9284402979224495,5.61641070096883,5.894007468446515,6.128355607854064
ENSMUSG00000070565,Rasal2,protein_coding,7.706907063808383,7.431231566934522,7.69724321971793,7.8456074652702865,2.767312869533936,4.827640499473326,4.721854881316487,4.988240450166689
ENSMUSG00000070570,Slc17a7,protein_coding,7.194245167615144,6.478080337297043,8.106177875961281,9.553180628218911,4.833834168660071,5.1448175849962885,7.187911654216961,9.280820761195574
ENSMUSG00000070639,Lrrc8b,protein_coding,8.17738458077273,7.923205521366021,8.241640174461894,8.941061654296135,5.2921895483078885,6.520336961801324,6.286008313646366,6.8886274267590375
ENSMUSG00000070683,Lactbl1,protein_coding,5.294726378051995,4.832825231006206,5.2874170423025415,7.014560853986819,2.983277605697655,4.029918296136122,4.387796437109023,4.772865515524528
ENSMUSG00000070687,Htr1d,protein_coding,2.2291615474503668,2.2198582001563834,1.5781861011184644,0.9814201320035255,0,0.24865801151453193,0.4977477205133774,0.9571279913122162
ENSMUSG00000070695,Cntnap5a,protein_coding,3.8705312395734257,4.456410527700048,2.2858858267195004,1.0972921688300163,0.6319985107225746,3.4026529543809496,2.194787463893276,0
ENSMUSG00000070713,Gm10282,protein_coding,2.515202970779658,2.0570980251316415,2.56485868438618,1.854752343341349,0,0.03391894986558771,0,0
ENSMUSG00000070858,Gm1673,protein_coding,2.6888258348889025,3.9473899320821553,1.5077172835220316,1.013453241032405,0.6319985107225746,0.6455211859682486,0.3386395658706789,0
ENSMUSG00000070891,Gm12689,protein_coding,2.798419609332026,2.8589711813185943,3.2546660599506874,4.160506076870692,0,0.22221806558982876,0.9681252104632113,0.7947074980030391
ENSMUSG00000070923,Klhl9,protein_coding,7.389093459205062,7.383756661087873,7.5824593060410574,7.6625358379520785,4.766506828284465,5.7069778517093885,5.047575505468374,5.178525561311378
ENSMUSG00000071226,Cecr2,protein_coding,8.731803837801305,8.651262039123898,8.915019556868982,9.28657004737375,6.656190780737999,7.040182272938648,6.74535809833642,7.084142688737402
ENSMUSG00000071234,Syndig1l,protein_coding,5.6394764483306385,5.2676386272656055,5.329279440955351,6.223026203169665,3.0926089622337942,2.7390374242025533,3.7753451550526087,5.220601751227309
ENSMUSG00000071252,2210408I21Rik,protein_coding,5.3316575803531645,4.9506478377092265,5.234337863230603,4.766591843504741,2.4249454934041883,3.8704957641051907,2.8497283041961534,2.628608425089729
ENSMUSG00000071722,Spin4,protein_coding,2.209490177411699,2.036862058492741,1.6926521315736343,1.5584927553414312,0,2.0114094817430117,1.1603569867066803,1.668443619460243
ENSMUSG00000071855,Ccdc112,protein_coding,4.203611688308164,4.264232398707799,4.387135742575693,3.861730170751598,2.1639811580960515,3.2182171958427825,2.596573562995883,3.651644677774787
ENSMUSG00000071856,Mcc,protein_coding,7.989187225799947,7.80842238578632,7.621422836509387,7.3694995232393,4.209902025602449,4.4618183998722944,5.124077839494945,5.829026357813052
ENSMUSG00000071862,Lrrtm2,protein_coding,4.653245957243797,4.919044851425284,4.816549237536057,5.225613954338685,2.5246222645018106,3.2244630552979556,2.4407342444789872,3.6154258915484037
ENSMUSG00000072294,Klf12,protein_coding,5.25205938362597,5.5477321190699485,5.139516921827867,4.957741058972748,2.040901132003734,4.352604364311196,3.815503459239258,2.8661634208325637
ENSMUSG00000072437,Nanos1,protein_coding,5.092995002157528,4.586839248560631,5.054924422604837,4.779697781345219,2.1639811580960515,3.552212857635521,3.0060208766891257,3.3110081748807114
ENSMUSG00000072494,Ppp1r3e,protein_coding,2.376048941077863,3.253861509737399,2.465014547898409,2.818945880234013,1.3021108037388287,1.598449959742321,0.8079243165355203,0.784080642135735
ENSMUSG00000072572,Slc39a2,protein_coding,2.4236417974110345,2.1613206339971955,1.961573594692809,2.9923590726751383,0.9382359283817995,1.5651210913542053,1.5127760668237507,0.9852338503727814
ENSMUSG00000072763,5430403G16Rik,protein_coding,1.7069870649560677,1.6202993280521878,2.550266328255479,2.0965191211864616,0,1.3211956591080274,0.5123019295664656,1.6392598975994983
ENSMUSG00000072774,Zfp951,protein_coding,2.6806658707627857,2.6751296453879116,2.803445385864751,2.4403063873659074,0,1.1432832115875349,0.35583459348585494,1.8550360752693178
ENSMUSG00000072825,Cep170b,protein_coding,7.301876496114964,7.395109029245914,7.41497884211888,8.172697928391276,4.965304718745671,4.675659400301059,5.621953259795971,6.886500463870857
ENSMUSG00000072966,Gprasp2,protein_coding,5.866971383810065,5.868740782051526,5.560773237785263,5.2636681097160105,3.829692495929006,5.442116090775576,4.7086679618088665,4.363591030812107
ENSMUSG00000072972,Adam4,protein_coding,3.6198978359632377,3.376864364831561,2.626656422585563,3.301844229578442,0.7465338284773332,1.1740292529812173,1.4122402203993127,0.3012101466802749
ENSMUSG00000072974,Gm4787,protein_coding,3.1565215524841252,3.1214069073489714,2.817690657992633,3.4814588036778615,2.091103511283605,1.1247348280896734,0,1.668443619460243
ENSMUSG00000073016,Uprt,protein_coding,5.109837139528742,4.677411746185556,5.22957604945859,5.324380069173448,1.5020084880710898,3.1088550779471076,2.5358122714169777,2.7044996218177015
ENSMUSG00000073062,Zxdb,protein_coding,2.9980431094682705,3.0586206009090122,3.1865640594335405,2.8239334613338753,1.1907142674139066,1.548301655337374,0.8783970712025753,1.2817031491377302
ENSMUSG00000073077,Gm7173,protein_coding,2.3509949816104947,2.2581705723735763,2.589664880517396,2.7591214143673444,0,0.8925214169527383,0.21631282996283926,2.0247565545570967
